version,published_at,file_url,is_yanked,yanked_reason
2.1.3,2021-01-06T16:58:52,https://files.pythonhosted.org/packages/17/3a/525d3e2a754daf987dccd4249b906722739305a197364f759788ce79d50d/tensorflow-2.1.3-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.4.0,2020-12-14T17:58:05,https://files.pythonhosted.org/packages/65/22/d736ea8264a48251d29f1d6991c0436ae66f2b233ad98450013100edda46/tensorflow-2.4.0-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.3.1,2020-09-24T19:23:11,https://files.pythonhosted.org/packages/44/e9/93743d24ca5c70854d7f3618895fa350694f968f6e2a0ae350c4393c572d/tensorflow-2.3.1-cp35-cp35m-macosx_10_6_intel.whl,False,
2.2.1,2020-09-24T19:03:23,https://files.pythonhosted.org/packages/b3/79/ecc53ef1a78a15bca23e9f4ce60db6d87a9a8f4a2235df8f88ca33834ab2/tensorflow-2.2.1-cp35-cp35m-macosx_10_6_intel.whl,False,
2.1.2,2020-09-24T18:52:44,https://files.pythonhosted.org/packages/af/3a/2c17fbf70984b24ba6a50f82ef789de22195e92a5f8b296e19e864053fb5/tensorflow-2.1.2-cp35-cp35m-macosx_10_6_intel.whl,False,
2.0.3,2020-09-24T18:47:47,https://files.pythonhosted.org/packages/13/92/4e7374a0b442da9bccb347855a47a3b2dfe8e8641b43e4040ff1cfb407f3/tensorflow-2.0.3-cp35-cp35m-macosx_10_6_intel.whl,False,
1.15.4,2020-09-24T18:38:59,https://files.pythonhosted.org/packages/ab/fc/6b9cec0bb04179b952a2f7a8cea34cda9106aa1a710544ef5bbf1b1d830d/tensorflow-1.15.4-cp35-cp35m-macosx_10_6_intel.whl,False,
2.3.0,2020-07-27T19:08:25,https://files.pythonhosted.org/packages/f4/03/a2a3fa8d5062bf40de82ffd0ffd3074abfa9c3747de7cb8aa5b44e53088a/tensorflow-2.3.0-cp35-cp35m-macosx_10_11_x86_64.whl,False,
2.1.1,2020-05-18T16:16:18,https://files.pythonhosted.org/packages/be/eb/1209289aa83bc6f08aaa26078375e4a58ab968f3fea0708135d2f6653468/tensorflow-2.1.1-cp35-cp35m-macosx_10_11_x86_64.whl,False,
2.0.2,2020-05-18T16:10:54,https://files.pythonhosted.org/packages/82/3c/6982c0bbd3465d25cb50d9505cc20f2f4889032a41fd587e42c6a5ac69e6/tensorflow-2.0.2-cp35-cp35m-macosx_10_11_x86_64.whl,False,
1.15.3,2020-05-18T16:06:07,https://files.pythonhosted.org/packages/ba/68/3ef59f3dd3c60d2e7b49c064e9302781798e5350e0fd2d4d21c61b8da2e2/tensorflow-1.15.3-cp35-cp35m-macosx_10_11_x86_64.whl,False,
2.2.0,2020-05-07T18:04:13,https://files.pythonhosted.org/packages/d4/a0/edbb031b9dba9f77b3e9ac6001844b3ad75f52ce1753d6dd3555c064b283/tensorflow-2.2.0-cp35-cp35m-macosx_10_11_x86_64.whl,False,
1.15.2,2020-01-26T16:08:24,https://files.pythonhosted.org/packages/0d/95/01ffc0e2811032e41aee76133a5f7fa109c8fc747183ba6073ecc79f80ca/tensorflow-1.15.2-cp35-cp35m-macosx_10_11_x86_64.whl,False,
2.0.1,2020-01-26T15:50:05,https://files.pythonhosted.org/packages/d5/5e/6b1e84af5056fb898d5e88f76ce6dcdf18d99098cadf0285f45e9c18c5c5/tensorflow-2.0.1-cp35-cp35m-macosx_10_6_intel.whl,False,
2.1.0,2020-01-08T19:46:01,https://files.pythonhosted.org/packages/a7/a9/d44e012a2491cf4845b5cac79c3c3af5ab95d657c8953e9d6e076bb05f4d/tensorflow-2.1.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.15.0,2019-10-16T17:28:36,https://files.pythonhosted.org/packages/b9/be/140e6c4deef96ddfe3837ef7ffc396a06cca73c958989835ac8f05773678/tensorflow-1.15.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
2.0.0,2019-09-30T17:23:22,https://files.pythonhosted.org/packages/a3/4b/e5affee8a75517c3d43189a2a57d5134ad3b974e3a4a8d65f450e5f07e6a/tensorflow-2.0.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.13.2,2019-07-16T09:27:42,https://files.pythonhosted.org/packages/2c/01/aa8f5d93942127132db89169d474f03e6113327e9d31611fe9f7633854d7/tensorflow-1.13.2-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.12.3,2019-06-21T23:53:53,https://files.pythonhosted.org/packages/74/f7/671cdb8bd44c76aeb71180d92d4fb35601fb3cd553d57bc8d72a15e65d4e/tensorflow-1.12.3-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.14.0,2019-06-19T05:06:15,https://files.pythonhosted.org/packages/83/c1/8de7231d39a63eb75d88bf214f8fc7dd8138286fc385597591b0b3b95d24/tensorflow-1.14.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.12.2,2019-04-18T20:27:08,https://files.pythonhosted.org/packages/53/9e/bdb3f577240a3c33359d1e368e6d37738560cc6d75bf99170180c5aab88a/tensorflow-1.12.2-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.13.1,2019-02-26T18:07:35,https://files.pythonhosted.org/packages/89/33/8617196404b6bbdd7d8a4c4fad0a2b28c81cfdb63786ce70800778d8e72d/tensorflow-1.13.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.12.0,2018-11-06T00:29:43,https://files.pythonhosted.org/packages/53/23/66760d6555eabda52a2ecfb0ee0850c38a0be183422c86736c5879320e71/tensorflow-1.12.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
